"id","category","de","en","context","limit","status","note"
"guide.plant.kernidee","i18n","Siege lassen deine Karten **wachsen**, bis sie dauerhaft grün werden und gemeinsam ein Feld bilden. Kein Sofort-Payoff — ein Garten, der langsam anschwillt und dann alles überwuchert.","Wins make your cards **grow** until they turn permanently green and together form a field. No instant payoff — a garden that slowly swells and then overruns everything.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"guide.plant.loop.center.0","i18n","GARTEN","GARDEN","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"guide.plant.loop.center.1","i18n","wächst weiter","keeps growing","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"guide.plant.loop.nodes.0","i18n","Wachstum","Growth","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"guide.plant.loop.nodes.1","i18n","Grün ↑","Green ↑","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"guide.plant.loop.nodes.2","i18n","Feld ↑","Field ↑","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"guide.plant.loop.nodes.3","i18n","Siege ↑","Wins ↑","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"guide.plant.loop.steps.0","i18n","Siege lassen Karten **wachsen** → ab einer Schwelle werden sie **grün** und bleiben es.","Wins make cards **grow** → past a threshold they turn **green** and stay that way.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"guide.plant.loop.steps.1","i18n","Grüne Karten **verbreiten Grün** — färben Nachbarn, säen Wachstum, kolonisieren sogar Gegnerkarten.","Green cards **spread green** — they colour neighbours, sow growth, even colonize opponent cards.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"guide.plant.loop.steps.2","i18n","Im reinen Build treiben **Wurzeln** den Wert grüner Karten in die Tiefe → sie gewinnen leichter und zahlen Wurzel-Score.","In a pure build, **roots** drive the value of green cards deeper → they win more easily and pay root score.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"guide.plant.loop.steps.3","i18n","Je größer das grüne Feld, desto mehr Payoff — und mehr Siege bedeuten wieder mehr Wachstum.","The bigger the green field, the more payoff — and more wins mean more growth again.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"guide.plant.loop.valve","i18n","Ist eine grüne Karte am **Wert-Deckel**, wächst sie weiter — die legendären Bäume (Weltenbaum, Mutterbaum) zahlen diesen Überlauf als Score aus. Und mit dem Skill Überwucherung schaltet ein fast voll grünes Feld alle Farbblöcke stärker, Blüte zählt doppelt.","Once a green card is at the **value cap**, it keeps growing — the legendary trees (World Tree, Mother Tree) pay that overflow out as score. And with the skill Overgrowth, an almost fully green field makes all suit blocks stronger and bloom count double.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"guide.plant.pillars.0.name","i18n","Wachstum","Growth","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"guide.plant.pillars.0.text","i18n","Der Motor. Jeder Sieg lässt deine Karte wachsen — **nur aufwärts, nie zurück**. Genug Wachstum macht sie dauerhaft **grün (reif)**; je mehr Pflanzen-Skills, desto schneller.","The engine. Every win makes your card grow — **upwards only, never back**. Enough growth turns it permanently **green (ripe)**; the more plant skills, the faster.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"guide.plant.pillars.1.name","i18n","Grünes Feld","Green field","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"guide.plant.pillars.1.sub","i18n","· Breite","· breadth","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"guide.plant.pillars.1.text","i18n","Reife grüne Karten teilen sich einen **Farbblock**. Je größer und grüner dein Feld, desto mehr Score — Blüte, Überwucherung.","Ripe green cards share one **suit block**. The bigger and greener your field, the more score — bloom, overgrowth.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"guide.plant.pillars.2.name","i18n","Wurzeln","Roots","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"guide.plant.pillars.2.sub","i18n","· Tiefe","· depth","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"guide.plant.pillars.2.text","i18n","Im **reinen** Pflanzen-Build wird Wachstum zu dauerhaftem **Kartenwert**: grüne Karten werden echt stärker; am Deckel zahlt jede weitere Wurzel direkt Score.","In a **pure** plant build, growth turns into permanent **card value**: green cards genuinely get stronger; at the cap every further root pays score directly.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"guide.plant.pillarsLabel","i18n","Die drei Ressourcen","The three resources","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"guide.plant.principle.0.tag","i18n","Tempo","Pace","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"guide.plant.principle.0.text","i18n","**Langsam, aber unaufhaltsam.** Pflanze startet schwach — Wachstum braucht Siege und Zeit. Der Lohn kommt spät, wenn ein reifes grünes Feld steht.","**Slow, but unstoppable.** Plant starts weak — growth needs wins and time. The reward comes late, once a ripe green field stands.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"guide.plant.principle.1.tag","i18n","Mono","Mono","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"guide.plant.principle.1.text","i18n","**Mono schaltet die Wurzeln frei.** Nur im reinen Pflanzen-Build wird Wachstum zu echtem Kartenwert — deine grünen Karten werden dann wirklich stärker. Mischst du, bleibt Grün nur eine Farbe fürs Feld.","**Going mono unlocks the roots.** Only in a pure plant build does growth turn into real card value — your green cards then genuinely get stronger. Mix, and green stays just a colour for the field.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"guide.plant.principle.2.tag","i18n","Fokus","Focus","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"guide.plant.principle.2.text","i18n","**Breite oder Tiefe.** Zwei Wege zum Score: ein weites grünes Feld (Farbblock, Blüte) oder wenige, hoch gewachsene Wurzel-Bäume — such dir deinen Schwerpunkt, oder verbinde beides.","**Breadth or depth.** Two routes to score: a wide green field (suit block, bloom) or a few deeply grown root trees — pick your emphasis, or combine both.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"guide.plant.principle.3.tag","i18n","Trimmen","Pruning","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"guide.plant.principle.3.text","i18n","**Trimmen ist der Wendepunkt zur Ernte.** Ersetzt du einen Wachstums-Skill, „trimmst"" du: dauerhaft mehr Wurzel- und Blüten-Score. Die Wachstums-Skills sterben nicht — sie veredeln die Ernte.","**Pruning is the turning point towards harvest.** Replace a growth skill and you “prune”: permanently more root and bloom score. The growth skills do not die — they refine the harvest.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"guide.plant.status.bars.0.name","i18n","Breite","Breadth","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"guide.plant.status.bars.0.payoff","i18n","Feld voll grün → **Überwucherung** (Skill)","field fully green → **Overgrowth** (skill)","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"guide.plant.status.bars.1.name","i18n","Tiefe","Depth","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"guide.plant.status.bars.1.payoff","i18n","am Wert-Deckel → **Überlauf-Score** (legendär)","at the value cap → **overflow score** (legendary)","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"guide.plant.status.label","i18n","Wie steht dein Garten?","How is your garden doing?","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"guide.plant.subtitle","i18n","Der langsamste, aber unaufhaltsame Archetyp — du ziehst einen Garten hoch, der mit jeder Runde mehr Score trägt.","The slowest but unstoppable archetype — you raise a garden that carries more score with every round.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"guide.principles","i18n","Spielprinzip","How it plays","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"guide.subtitle","i18n","So spielst du jeden Archetyp — durchklicken","How to play each archetype — click through","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"guide.title","i18n","Leitfaden","Guide","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"hud.cards","i18n","Karten","Cards","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"hud.cards.title","i18n","Kartenübersicht öffnen","Open card overview","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"hud.cycle","i18n","Durchl.","Cycle","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"hud.mult","i18n","Mult","Mult","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"hud.pause","i18n","Pause","Pause","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"hud.record","i18n","⚑ Rekord","⚑ Record","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"hud.resume","i18n","Weiter","Resume","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"hud.score","i18n","Score","Score","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"hud.speed.max","i18n","Tempo maximal","Maximum speed","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"hud.speed.max.label","i18n","MAX","MAX","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"hud.speed.x2","i18n","Tempo ×2","Speed ×2","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"hud.speed.x4","i18n","Tempo ×4","Speed ×4","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"hud.streak","i18n","Serie","Streak","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"hud.streak.best","i18n","best {n}","best {n}","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"hud.time","i18n","Zeit","Time","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"leg.decline","i18n","Keinen Legendär — Skill wählen","No legendary — take a skill","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"leg.eyebrow","i18n","Legendär · einmalige Wahl","Legendary · one-time choice","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"leg.fallbackLabel","i18n","Legendär","Legendary","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"leg.reroll","i18n","↻ Neu würfeln","↻ Reroll","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"leg.title","i18n","★ Legendärer Skill","★ Legendary skill","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"lv.wing.collapse","i18n","{what} ausblenden","Hide {what}","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"lv.wing.deck","i18n","Deck","Deck","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"lv.wing.expand","i18n","{what} einblenden","Show {what}","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"lv.wing.stats","i18n","Kennzahlen","Metrics","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"meta.title","i18n","Autostich — Prototyp","Autotrick — Prototype","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"milestone.label","i18n","💠 Meilensteine {n}/{total}","💠 Milestones {n}/{total}","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"milestone.label.sp","i18n","💠 Meilensteine {n}/{total} · +{sp} SP","💠 Milestones {n}/{total} · +{sp} TP","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"milestone.max","i18n","Maximum · +{sp} SP","Maximum · +{sp} TP","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"milestone.mio","i18n","{n} Mio","{n}M","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"milestone.next","i18n","→ {at} +{sp}","→ {at} +{sp}","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"milestone.title.max","i18n","Alle Score-Meilensteine erreicht","Every score milestone reached","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"milestone.title.next","i18n","Nächster Meilenstein: {at} (+{sp} SP)","Next milestone: {at} (+{sp} TP)","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"music.next","i18n","Nächster Track","Next track","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"music.playing","i18n","Läuft: {title} — nächster Track","Playing: {title} — next track","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"music.title","i18n","Musik","Music","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"name.cancel","i18n","Abbrechen","Cancel","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"name.err.length","i18n","Höchstens {max} Zeichen.","{max} characters at most.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"name.err.profanity","i18n","Dieser Name enthält ein gesperrtes Wort. Bitte wähle einen anderen.","This name contains a blocked word. Please pick a different one.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"name.eyebrow.change","i18n","Name ändern","Change name","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"name.eyebrow.first","i18n","Willkommen","Welcome","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"name.hint","i18n","1–{max} Zeichen · erscheint im globalen Highscore. Jederzeit im Menü änderbar.","1–{max} characters · shown on the global leaderboard. Changeable from the menu at any time.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"name.lang.label","i18n","Sprache","Language","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"name.placeholder","i18n","Dein Name","Your name","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"name.preview.label","i18n","Vorschau · Bestenliste","Preview · leaderboard","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"name.preview.you","i18n","du","you","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"name.save","i18n","Speichern","Save","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"name.title.change","i18n","Dein Name","Your name","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"name.title.first","i18n","Wähle deinen Namen","Choose your name","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"node.boltLeg1.detail","i18n","1 Blitz-Kandidat in der Legendär-Phase","1 lightning candidate in the legendary phase","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"node.boltLeg1.label","i18n","Legendär I","Legendary I","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"node.boltLeg2.detail","i18n","2 Blitz-Kandidaten","2 lightning candidates","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"node.boltLeg2.label","i18n","Legendär II","Legendary II","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"node.cover1.detail","i18n","Baufeld 20 → 21 Zellen","Build space 20 → 21 cells","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"node.cover1.label","i18n","Baufeld I","Build space I","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"node.cover2.detail","i18n","Baufeld 21 → 22 Zellen","Build space 21 → 22 cells","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"node.cover2.label","i18n","Baufeld II","Build space II","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"node.cover3.detail","i18n","Baufeld 22 → 24 Zellen","Build space 22 → 24 cells","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"node.cover3.label","i18n","Baufeld III","Build space III","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"node.deckReroll.detail","i18n","+1 Reroll in der Archetyp-Legendär-Phase","+1 reroll in the archetype legendary phase","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"node.deckReroll.label","i18n","Reroll · Legendär-Phase","Reroll · legendary phase","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"node.drop1.detail","i18n","hochwertigere Perks & Gebäude","Higher-quality perks & buildings","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"node.drop1.label","i18n","Drop-Rate I","Drop rate I","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"node.drop2.detail","i18n","hochwertigere Perks & Gebäude","Higher-quality perks & buildings","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"node.drop2.label","i18n","Drop-Rate II","Drop rate II","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"node.drop3.detail","i18n","hochwertigere Perks & Gebäude","Higher-quality perks & buildings","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"node.drop3.label","i18n","Drop-Rate III","Drop rate III","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"node.drop4.detail","i18n","hochwertigere Perks & Gebäude","Higher-quality perks & buildings","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"node.drop4.label","i18n","Drop-Rate IV","Drop rate IV","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"node.energy1.detail","i18n","Formations-Energie 3 → 4","Order energy 3 → 4","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"node.energy1.label","i18n","Energie I","Energy I","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"node.energy2.detail","i18n","Formations-Energie 4 → 5","Order energy 4 → 5","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"node.energy2.label","i18n","Energie II","Energy II","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"node.fireLeg1.detail","i18n","1 Feuer-Kandidat in der Legendär-Phase","1 fire candidate in the legendary phase","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"node.fireLeg1.label","i18n","Legendär I","Legendary I","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"node.fireLeg2.detail","i18n","2 Feuer-Kandidaten","2 fire candidates","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"node.fireLeg2.label","i18n","Legendär II","Legendary II","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"node.iceDeck.detail","i18n","Eis-Archetyp spielbar","Ice archetype playable","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"node.iceDeck.label","i18n","Eis-Deck","Ice deck","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"node.iceLeg1.detail","i18n","1 Eis-Kandidat in der Legendär-Phase","1 ice candidate in the legendary phase","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"node.iceLeg1.label","i18n","Legendär I","Legendary I","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"node.iceLeg2.detail","i18n","2 Eis-Kandidaten","2 ice candidates","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"node.iceLeg2.label","i18n","Legendär II","Legendary II","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"node.legLayer.detail","i18n","Legendär-Perk-Schicht (gold) an","Legendary perk layer (gold) on","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"node.legLayer.label","i18n","Legendär","Legendary","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"node.perk2Leg.detail","i18n","2. Perk-Phase wird generelle Legendär-Phase","The 2nd perk phase becomes a general legendary phase","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"node.perk2Leg.label","i18n","2. Perk → Legendär","2nd perk → legendary","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"node.perk2Reroll.detail","i18n","+1 Reroll in der generellen Legendär-Phase","+1 reroll in the general legendary phase","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"node.perk2Reroll.label","i18n","Reroll · 2. Perk-Phase","Reroll · 2nd perk phase","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"node.plantDeck.detail","i18n","Pflanze-Archetyp spielbar","Plant archetype playable","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"node.plantDeck.label","i18n","Pflanze-Deck","Plant deck","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"node.plantLeg1.detail","i18n","1 Pflanze-Kandidat in der Legendär-Phase","1 plant candidate in the legendary phase","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"node.plantLeg1.label","i18n","Legendär I","Legendary I","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"node.plantLeg2.detail","i18n","2 Pflanze-Kandidaten","2 plant candidates","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"node.plantLeg2.label","i18n","Legendär II","Legendary II","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"node.reroll1.detail","i18n","+1 Reroll je Angebot (Perk · Gebäude · Skill)","+1 reroll per offer (perk · building · skill)","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"node.reroll1.label","i18n","Reroll I","Reroll I","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"node.reroll2.detail","i18n","+1 Reroll je Angebot (Perk · Gebäude · Skill)","+1 reroll per offer (perk · building · skill)","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"node.reroll2.label","i18n","Reroll II","Reroll II","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"node.synLeg.detail","i18n","Bald verfügbar","Coming soon","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"node.synLeg.label","i18n","Synergie-Legendäre","Synergy legendaries","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"node.tier3.detail","i18n","Rarität Sehr selten (blau) freischalten","Unlock Rare rarity (blue)","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"node.tier3.label","i18n","Sehr selten","Rare","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"node.tier4.detail","i18n","Rarität Episch (lila) freischalten","Unlock Epic rarity (purple)","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"node.tier4.label","i18n","Episch","Epic","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"options.breakdown.desc","i18n","Faktorenkette unter dem Feld: Basis × Serie × Perks × Formation × Crit = Summe des laufenden Stichs. Der Platz bleibt reserviert — die Karten stehen so oder so gleich.","Factor chain under the field: base × streak × perks × formation × crit = total of the current trick. The space stays reserved — the cards sit in the same place either way.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"options.breakdown.title","i18n","Stich-Aufschlüsselung anzeigen","Show trick breakdown","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"options.calm.desc","i18n","Die Musik steigert sich nicht mit dem Punktestand — es laufen nur ruhige und treibende Stücke, keine schnellen oder maximalen.","The music no longer escalates with your score — only calm and driving tracks play, never the fast or maximum ones.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"options.calm.title","i18n","Ruhiger Modus","Calm mode","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"options.chip.display","i18n","HUD","HUD","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"options.chip.general","i18n","Allgemein","General","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"options.chip.graphics","i18n","Grafik","Graphics","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"options.chip.sound","i18n","Ton","Sound","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"options.desk.readout","i18n","Alles sofort wirksam und gespeichert.","Everything takes effect and is saved immediately.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"options.eyebrow","i18n","Optionen","Options","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"options.float.desc","i18n","Aufsteigende Zahlen/Texte über dem Feld. Master-Schalter für alle drei unten. Die großen Ansagen (Stark/Brutal/Irre/Gottgleich) bleiben immer sichtbar.","Numbers and text rising over the field. Switches the three kinds below together. The big announcements (NICE/BRUTAL/INSANE/GODLIKE) always stay visible.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"options.float.mult.desc","i18n","„Kritisch!“- und Formations-Text (Multiplikator-Boni).","“CRITICAL!” and formation text (multiplier bonuses).","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"options.float.mult.title","i18n","Multiplikator","Multiplier","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"options.float.score.desc","i18n","Aufsteigende Punktzahlen bei gewonnenen Stichen.","Rising score numbers on tricks you win.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"options.float.score.title","i18n","Score","Score","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"options.float.title","i18n","Floating-Text anzeigen","Show floating text","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"options.float.winlose.desc","i18n","Gewonnen/Verloren-Text am Stich-Ausgang.","Won/lost text at the end of a trick.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"options.float.winlose.title","i18n","Sieg / Niederlage","Win / loss","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"options.foot.hint","i18n","Änderungen wirken sofort","Changes apply immediately","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"options.haptics.desc","i18n","Kurzes Vibrieren bei Bestätigungen. Nur auf Touch-Geräten (Handy) spürbar; System-Einstellung „reduzierte Bewegung“ wird respektiert.","A short vibration on confirmations. Only noticeable on touch devices (phones); the system setting “reduce motion” is respected.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"options.haptics.title","i18n","Haptik (Vibration)","Haptics (vibration)","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"options.language.desc","i18n","Sprache der Spieltexte.","Language of the in-game texts.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"options.language.title","i18n","Sprache","Language","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"options.music.aria","i18n","Musik-Lautstärke","Music volume","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"options.music.desc","i18n","Lautstärke der Hintergrundmusik.","Volume of the background music.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"options.music.title","i18n","Musik-Lautstärke","Music volume","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"options.mute.desc","i18n","Alle Klick- und Spiel-Sounds. Aus = komplett stumm.","All click and game sounds. Off = completely silent.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"options.mute.title","i18n","Ton","Sound","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"options.numScale.aria","i18n","Zahlengröße","Number size","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"options.numScale.desc","i18n","Größe der aufsteigenden Score-Zahlen.","Size of the rising score numbers.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"options.numScale.title","i18n","Zahlengröße","Number size","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"options.perfHud.desc","i18n","Blendet oben rechts FPS · p95 · Jank ein und zeichnet Perf-Daten auf (⧉ Report → Konsole + Zwischenablage). Nur im Testbranch. Aus = keine Anzeige und keine Messung.","Shows FPS · p95 · jank in the top right and records performance data (⧉ report → console + clipboard). Test branch only. Off = no display and no measurement.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"options.perfHud.title","i18n","FPS-Zähler & Report","FPS counter & report","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"options.reset","i18n","Alles auf Standard zurücksetzen","Reset everything to defaults","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"options.reset.confirm","i18n","Wirklich alle Einstellungen zurücksetzen?","Really reset all settings?","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"options.reset.no","i18n","Abbrechen","Cancel","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"options.reset.yes","i18n","Zurücksetzen","Reset","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"options.rfx.an","i18n","An","On","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"options.rfx.aus","i18n","Aus","Off","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"options.rfx.desc.an","i18n","Alle Effekte minimal — maximal ruhig, entlastet schwache Geräte stark.","All effects minimal — as calm as possible, takes a lot of load off weak devices.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
"options.rfx.desc.aus","i18n","Volle Effekte.","Full effects.","i18n-Katalog (src/i18n) — über t() aufgelöst","","done",""
